0.00000	0.00160
0.01000	0.01034
0.02000	0.02715
0.03000	0.03611
0.04000	0.02210
0.05000	-0.00127
0.06000	-0.00971
0.07000	-0.00734
0.08000	-0.01542
0.09000	-0.02449
0.10000	-0.00387
0.11000	0.03467
0.12000	0.04275
0.13000	0.00983
0.14000	-0.02498
0.15000	-0.02910
0.16000	-0.00818
0.17000	0.00612
0.18000	-0.00406
0.19000	-0.01668
0.20000	-0.00904
0.21000	0.00610
0.22000	0.01133
0.23000	0.00749
0.24000	-0.00023
0.25000	-0.00823
0.26000	-0.01540
0.27000	-0.02157
0.28000	-0.02179
0.29000	-0.01149
0.30000	0.00931
0.31000	0.03358
0.32000	0.04475
0.33000	0.03478
0.34000	0.01351
0.35000	-0.01115
0.36000	-0.02922
0.37000	-0.02087
0.38000	0.00513
0.39000	0.01085
0.40000	-0.00572
0.41000	-0.01188
0.42000	-0.00731
0.43000	-0.01624
0.44000	-0.03075
0.45000	-0.02488
0.46000	-0.00112
0.47000	0.01756
0.48000	0.02139
0.49000	0.01741
0.50000	0.00947
0.51000	-0.00354
0.52000	-0.01080
0.53000	-0.00237
0.54000	0.00824
0.55000	0.00471
0.56000	-0.00415
0.57000	-0.00114
0.58000	0.00450
0.59000	-0.00557
0.60000	-0.01603
0.61000	-0.00791
0.62000	-0.00093
0.63000	-0.01150
0.64000	-0.02229
0.65000	-0.01850
0.66000	-0.00131
0.67000	0.02521
0.68000	0.04359
0.69000	0.03092
0.70000	-0.00219
0.71000	-0.02250
0.72000	-0.02275
0.73000	-0.01684
0.74000	-0.00915
0.75000	0.00253
0.76000	0.01519
0.77000	0.01944
0.78000	0.01133
0.79000	0.00373
0.80000	0.00369
0.81000	-0.00394
0.82000	-0.02272
0.83000	-0.03043
0.84000	-0.01711
0.85000	0.00491
0.86000	0.02732
0.87000	0.03900
0.88000	0.02144
0.89000	-0.01283
0.90000	-0.02383
0.91000	-0.00591
0.92000	0.00493
0.93000	-0.00654
0.94000	-0.01746
0.95000	-0.01471
0.96000	-0.00699
0.97000	-0.00016
0.98000	0.00133
0.99000	-0.00178
1.00000	0.00504
1.01000	0.01825
1.02000	0.01413
1.03000	-0.00046
1.04000	-0.00081
1.05000	0.00365
1.06000	-0.00558
1.07000	-0.01442
1.08000	-0.00515
1.09000	0.00883
1.10000	0.01071
1.11000	0.01088
1.12000	0.01520
1.13000	0.00310
1.14000	-0.02476
1.15000	-0.03140
1.16000	-0.00669
1.17000	0.01602
1.18000	0.01411
1.19000	-0.00534
1.20000	-0.02234
1.21000	-0.01588
1.22000	0.00999
1.23000	0.02431
1.24000	0.01372
1.25000	-0.00501
1.26000	-0.01151
1.27000	-0.00067
1.28000	0.00825
1.29000	-0.00037
1.30000	-0.00483
1.31000	0.01108
