2.62000	0.04884
2.63000	0.01221
2.64000	-0.02275
2.65000	-0.06046
2.66000	-0.08611
2.67000	-0.08568
2.68000	-0.05670
2.69000	-0.01421
2.70000	0.01541
2.71000	0.01667
2.72000	-0.00958
2.73000	-0.05465
2.74000	-0.09311
2.75000	-0.08886
2.76000	-0.04535
2.77000	-0.01704
2.78000	-0.02948
2.79000	-0.03690
2.80000	-0.00813
2.81000	0.02092
2.82000	0.02620
2.83000	0.03080
2.84000	0.03889
2.85000	0.03267
2.86000	0.02908
2.87000	0.05403
2.88000	0.07955
2.89000	0.06140
2.90000	0.01944
2.91000	0.00917
2.92000	0.03359
2.93000	0.04766
2.94000	0.03111
2.95000	0.00964
2.96000	0.01078
2.97000	0.03019
2.98000	0.05230
2.99000	0.07333
3.00000	0.08441
3.01000	0.06635
3.02000	0.01833
3.03000	-0.03485
3.04000	-0.07472
3.05000	-0.10299
3.06000	-0.11836
3.07000	-0.10873
3.08000	-0.07359
3.09000	-0.03645
3.10000	-0.02418
3.11000	-0.03911
3.12000	-0.05442
3.13000	-0.03659
3.14000	0.01001
3.15000	0.03566
3.16000	0.02106
3.17000	0.01176
3.18000	0.03092
3.19000	0.03914
3.20000	0.01609
3.21000	-0.00253
3.22000	0.02118
3.23000	0.08649
3.24000	0.14824
3.25000	0.14668
3.26000	0.07398
3.27000	-0.01513
3.28000	-0.07627
3.29000	-0.09742
3.30000	-0.06283
3.31000	0.01187
3.32000	0.05782
3.33000	0.04506
3.34000	0.01998
3.35000	0.01623
3.36000	0.00737
3.37000	-0.03405
3.38000	-0.07984
3.39000	-0.08022
3.40000	-0.04170
3.41000	-0.01576
3.42000	-0.01375
3.43000	-0.00654
3.44000	0.01027
3.45000	0.01696
3.46000	0.00869
3.47000	-0.00412
3.48000	-0.01758
3.49000	-0.03548
3.50000	-0.04834
3.51000	-0.03566
3.52000	-0.00289
3.53000	0.02117
3.54000	0.03225
3.55000	0.04620
3.56000	0.05756
3.57000	0.05127
3.58000	0.03600
3.59000	0.02961
3.60000	0.02632
3.61000	0.01164
3.62000	-0.00549
3.63000	-0.00969
3.64000	-0.00718
3.65000	-0.01310
3.66000	-0.02513
3.67000	-0.02545
3.68000	-0.01004
3.69000	0.00490
3.70000	0.01079
3.71000	0.01646
3.72000	0.02484
3.73000	0.02210
3.74000	0.00405
3.75000	-0.00770
3.76000	0.00422
3.77000	0.02708
3.78000	0.03532
3.79000	0.02238
3.80000	0.00523
3.81000	-0.00220
3.82000	-0.00474
3.83000	-0.00939
3.84000	-0.00995
3.85000	0.00296
3.86000	0.02636
3.87000	0.04952
3.88000	0.06567
3.89000	0.06770
3.90000	0.04700
3.91000	0.00907
3.92000	-0.02679
3.93000	-0.04461
3.94000	-0.03698
3.95000	-0.00700
3.96000	0.02638
3.97000	0.03749
3.98000	0.01487
3.99000	-0.02859
4.00000	-0.06766
4.01000	-0.08709
4.02000	-0.09189
4.03000	-0.09026
4.04000	-0.07686
4.05000	-0.05618
4.06000	-0.04516
4.07000	-0.02737
4.08000	0.02833
4.09000	0.10507
4.10000	0.15203
4.11000	0.13650
4.12000	0.07025
4.13000	-0.00339
4.14000	-0.05575
4.15000	-0.07773
4.16000	-0.05428
4.17000	0.01062
4.18000	0.06957
4.19000	0.07239
4.20000	0.01977
4.21000	-0.03390
4.22000	-0.03326
4.23000	0.01959
4.24000	0.06889
4.25000	0.06363
4.26000	-0.00006
4.27000	-0.07875
4.28000	-0.11686
4.29000	-0.09346
4.30000	-0.03199
4.31000	0.02793
4.32000	0.05618
4.33000	0.04421
4.34000	0.00845
4.35000	-0.01800
4.36000	-0.01217
4.37000	0.01534
4.38000	0.03939
4.39000	0.04970
4.40000	0.04313
4.41000	0.01687
4.42000	-0.01464
4.43000	-0.02189
4.44000	0.00706
4.45000	0.05046
4.46000	0.07618
4.47000	0.06931
4.48000	0.03658
4.49000	-0.00655
4.50000	-0.04338
4.51000	-0.05793
4.52000	-0.04504
4.53000	-0.00950
4.54000	0.03932
4.55000	0.07778
4.56000	0.07860
4.57000	0.04589
4.58000	0.00994
4.59000	-0.01968
4.60000	-0.05676
4.61000	-0.08814
4.62000	-0.07329
4.63000	-0.01328
4.64000	0.03244
4.65000	0.02582
4.66000	-0.00774
4.67000	-0.03347
4.68000	-0.04119
4.69000	-0.03149
4.70000	-0.01348
4.71000	0.00169
4.72000	0.00977
4.73000	0.00704
4.74000	-0.00291
4.75000	-0.00648
4.76000	-0.00158
4.77000	0.00073
4.78000	-0.00408
4.79000	-0.01333
4.80000	-0.02425
4.81000	-0.03063
4.82000	-0.02468
4.83000	-0.00428
4.84000	0.02794
4.85000	0.06326
4.86000	0.08286
4.87000	0.07297
4.88000	0.04293
4.89000	0.01195
4.90000	-0.01198
4.91000	-0.02327
4.92000	-0.01177
4.93000	0.01126
4.94000	0.01255
4.95000	-0.01296
4.96000	-0.03197
4.97000	-0.02606
4.98000	-0.00919
4.99000	0.00558
5.00000	0.01286
5.01000	0.00434
5.02000	-0.01610
5.03000	-0.03322
5.04000	-0.04417
5.05000	-0.05044
5.06000	-0.04239
5.07000	-0.01902
5.08000	0.00032
5.09000	0.00590
5.10000	0.01695
5.11000	0.04712
5.12000	0.07341
5.13000	0.06717
5.14000	0.03087
5.15000	-0.01611
5.16000	-0.05876
5.17000	-0.08394
5.18000	-0.08470
5.19000	-0.06612
5.20000	-0.03745
5.21000	-0.00994
5.22000	0.00897
5.23000	0.02526
5.24000	0.04044
5.25000	0.04144
5.26000	0.02838
5.27000	0.01862
5.28000	0.01828
5.29000	0.02116
5.30000	0.02249
5.31000	0.01812
5.32000	0.01094
5.33000	0.01365
5.34000	0.02752
5.35000	0.03786
5.36000	0.03809
5.37000	0.03626
5.38000	0.03890
5.39000	0.03961
5.40000	0.02183
5.41000	-0.01475
5.42000	-0.04146
5.43000	-0.04275
5.44000	-0.03844
5.45000	-0.04011
5.46000	-0.03202
5.47000	-0.00428
5.48000	0.03158
5.49000	0.05582
5.50000	0.05597
5.51000	0.04090
5.52000	0.03327
5.53000	0.03943
5.54000	0.04267
5.55000	0.02789
5.56000	0.00069
5.57000	-0.02217
5.58000	-0.03755
5.59000	-0.05519
5.60000	-0.07629
5.61000	-0.08829
5.62000	-0.07623
5.63000	-0.03729
5.64000	0.01465
5.65000	0.05625
5.66000	0.06416
5.67000	0.03436
5.68000	-0.00320
5.69000	-0.01169
5.70000	0.00711
5.71000	0.01617
5.72000	-0.00677
5.73000	-0.04330
5.74000	-0.06303
5.75000	-0.06185
5.76000	-0.05499
5.77000	-0.04311
5.78000	-0.01349
5.79000	0.03189
5.80000	0.07103
5.81000	0.08272
5.82000	0.06550
5.83000	0.03338
5.84000	-0.00005
5.85000	-0.02594
5.86000	-0.03794
5.87000	-0.03385
5.88000	-0.01792
5.89000	0.00157
5.90000	0.01410
5.91000	0.01035
5.92000	-0.00536
5.93000	-0.01424
5.94000	-0.00639
5.95000	0.00633
5.96000	0.00963
5.97000	0.00554
5.98000	0.00544
5.99000	0.01512
6.00000	0.02598
6.01000	0.02332
6.02000	0.00930
6.03000	0.00185
6.04000	0.00697
6.05000	0.01011
6.06000	-0.00097
6.07000	-0.01714
6.08000	-0.02015
6.09000	-0.00718
6.10000	0.00616
6.11000	0.00558
6.12000	-0.00471
6.13000	-0.00759
6.14000	0.00515
6.15000	0.02216
6.16000	0.03164
6.17000	0.04000
6.18000	0.05325
6.19000	0.05561
6.20000	0.02941
6.21000	-0.01496
6.22000	-0.04800
6.23000	-0.05626
6.24000	-0.05311
6.25000	-0.05412
6.26000	-0.05674
6.27000	-0.04990
6.28000	-0.03537
6.29000	-0.02506
6.30000	-0.01901
6.31000	-0.00982
6.32000	-0.00099
6.33000	0.00604
6.34000	0.02123
6.35000	0.03923
6.36000	0.03554
6.37000	0.00607
6.38000	-0.02003
6.39000	-0.01741
6.40000	0.00611
6.41000	0.02300
6.42000	0.02234
6.43000	0.02270
6.44000	0.03677
6.45000	0.04856
6.46000	0.04577
6.47000	0.03525
6.48000	0.01637
6.49000	-0.01650
6.50000	-0.04478
6.51000	-0.04237
6.52000	-0.02076
6.53000	-0.01090
6.54000	-0.00957
6.55000	0.00357
6.56000	0.01964
6.57000	0.01871
6.58000	0.00536
6.59000	-0.00313
6.60000	-0.00189
6.61000	0.00289
6.62000	0.00679
6.63000	0.00968
6.64000	0.01135
6.65000	0.00756
6.66000	-0.00763
6.67000	-0.03129
6.68000	-0.04642
6.69000	-0.03269
6.70000	0.00623
6.71000	0.03452
6.72000	0.02971
6.73000	0.00997
6.74000	-0.00592
6.75000	-0.01857
6.76000	-0.02514
6.77000	-0.02357
6.78000	-0.02661
6.79000	-0.03920
6.80000	-0.04119
6.81000	-0.01633
6.82000	0.01990
6.83000	0.04213
6.84000	0.04408
6.85000	0.03032
6.86000	0.00268
6.87000	-0.03271
6.88000	-0.06157
6.89000	-0.07190
6.90000	-0.05652
6.91000	-0.01329
6.92000	0.03765
6.93000	0.05961
6.94000	0.04409
6.95000	0.01973
6.96000	0.00838
6.97000	0.00837
6.98000	0.01522
6.99000	0.02398
7.00000	0.02007
7.01000	-0.00712
7.02000	-0.03878
7.03000	-0.03961
7.04000	-0.01274
7.05000	0.00123
7.06000	-0.00827
7.07000	-0.01345
7.08000	-0.00074
7.09000	0.01886
7.10000	0.03225
7.11000	0.03237
7.12000	0.02259
7.13000	0.01485
7.14000	0.01502
7.15000	0.01551
7.16000	0.00683
7.17000	-0.00721
7.18000	-0.01709
7.19000	-0.02101
7.20000	-0.01575
7.21000	0.00420
7.22000	0.02621
7.23000	0.02965
7.24000	0.01815
7.25000	0.00911
7.26000	0.00314
7.27000	-0.00730
7.28000	-0.01714
7.29000	-0.01855
7.30000	-0.01420
7.31000	-0.00825
7.32000	-0.00163
7.33000	0.00161
7.34000	-0.00189
7.35000	-0.00612
7.36000	-0.00393
7.37000	-0.00233
7.38000	-0.01365
7.39000	-0.03394
7.40000	-0.04703
7.41000	-0.04511
7.42000	-0.03074
7.43000	-0.00928
7.44000	0.00876
7.45000	0.01561
7.46000	0.01783
7.47000	0.02197
7.48000	0.02134
7.49000	0.00671
7.50000	-0.06193
